collision_id,reaction,reactants,products,x,x_unit,y,y_unit,reactant_n_min,reactant_n_max,product_n_min,product_n_max,delta_n_max
251,H (n=3) + H (n=1) → H+ (n=1) + H (n=1),H (n=3) + H (n=1),H+ (n=1) + H (n=1),15000.0,K,9.8568e-10,cm3/s,1,3,1,1,-2
251,H (n=3) + H (n=1) → H+ (n=1) + H (n=1),H (n=3) + H (n=1),H+ (n=1) + H (n=1),16000.0,K,1.0812e-09,cm3/s,1,3,1,1,-2
251,H (n=3) + H (n=1) → H+ (n=1) + H (n=1),H (n=3) + H (n=1),H+ (n=1) + H (n=1),17000.0,K,1.16864e-09,cm3/s,1,3,1,1,-2
251,H (n=3) + H (n=1) → H+ (n=1) + H (n=1),H (n=3) + H (n=1),H+ (n=1) + H (n=1),18000.0,K,1.26314e-09,cm3/s,1,3,1,1,-2
251,H (n=3) + H (n=1) → H+ (n=1) + H (n=1),H (n=3) + H (n=1),H+ (n=1) + H (n=1),19000.0,K,1.34705e-09,cm3/s,1,3,1,1,-2
251,H (n=3) + H (n=1) → H+ (n=1) + H (n=1),H (n=3) + H (n=1),H+ (n=1) + H (n=1),20000.0,K,1.43055e-09,cm3/s,1,3,1,1,-2
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),3000.0,K,6.27900000000001e-11,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),3500.0,K,1.0048e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),4000.0,K,1.5498e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),4500.0,K,2.115e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),5000.0,K,2.7384e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),5500.0,K,3.37824e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),6000.0,K,4.04238e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),6500.0,K,4.70583e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),7000.0,K,5.36512e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),7500.0,K,6.02928e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),8000.0,K,6.6825e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),8500.0,K,7.3242e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),9000.0,K,7.95702e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),9500.0,K,8.5904e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),10000.0,K,9.156e-10,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),11000.0,K,1.03359e-09,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),12000.0,K,1.1421e-09,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),13000.0,K,1.25028e-09,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),14000.0,K,1.3472e-09,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),15000.0,K,1.4364e-09,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),16000.0,K,1.53105e-09,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),17000.0,K,1.60816e-09,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),18000.0,K,1.69344e-09,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),19000.0,K,1.76911e-09,cm3/s,1,4,1,1,-3
252,H (n=1) + H (n=4) → H+ (n=1) + H (n=1),H (n=1) + H (n=4),H+ (n=1) + H (n=1),20000.0,K,1.8437e-09,cm3/s,1,4,1,1,-3
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),3000.0,K,1.5162e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),3500.0,K,2.1609e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),4000.0,K,2.83968e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),4500.0,K,3.52272e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),5000.0,K,4.1975e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),5500.0,K,4.84993e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),6000.0,K,5.49504e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),6500.0,K,6.10764e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),7000.0,K,6.70023e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),7500.0,K,7.2409e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),8000.0,K,7.776e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),8500.0,K,8.3168e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),9000.0,K,8.85e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),9500.0,K,9.3086e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),10000.0,K,9.765e-10,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),11000.0,K,1.05735e-09,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),12000.0,K,1.1382e-09,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),13000.0,K,1.20888e-09,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),14000.0,K,1.27832e-09,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),15000.0,K,1.33764e-09,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),16000.0,K,1.39644e-09,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),17000.0,K,1.44586e-09,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),18000.0,K,1.50309e-09,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),19000.0,K,1.54164e-09,cm3/s,1,5,1,1,-4
253,H (n=1) + H (n=5) → H+ (n=1) + H (n=1),H (n=1) + H (n=5),H+ (n=1) + H (n=1),20000.0,K,1.58776e-09,cm3/s,1,5,1,1,-4
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),3000.0,K,2.06711e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),3500.0,K,2.68577e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),4000.0,K,3.27968e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),4500.0,K,3.84319e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),5000.0,K,4.37582e-10,cm3/s,1,6,1,1,-5
