collision_id,reaction,reactants,products,x,x_unit,y,y_unit,reactant_n_min,reactant_n_max,product_n_min,product_n_max,delta_n_max
235,H (n=1) + H (n=6) → H2+ (ground state),H (n=1) + H (n=6),H2+ (ground state),17000.0,K,1.2546e-10,cm3/s,1,6,,,
235,H (n=1) + H (n=6) → H2+ (ground state),H (n=1) + H (n=6),H2+ (ground state),18000.0,K,1.2e-10,cm3/s,1,6,,,
235,H (n=1) + H (n=6) → H2+ (ground state),H (n=1) + H (n=6),H2+ (ground state),19000.0,K,1.143e-10,cm3/s,1,6,,,
235,H (n=1) + H (n=6) → H2+ (ground state),H (n=1) + H (n=6),H2+ (ground state),20000.0,K,1.0965e-10,cm3/s,1,6,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),3000.0,K,1.57779e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),3500.0,K,1.57454e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),4000.0,K,1.55105e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),4500.0,K,1.515e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),5000.0,K,1.47641e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),5500.0,K,1.43002e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),6000.0,K,1.38415e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),6500.0,K,1.33634e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),7000.0,K,1.2954e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),7500.0,K,1.2445e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),8000.0,K,1.20646e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),8500.0,K,1.16779e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),9000.0,K,1.1312e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),9500.0,K,1.09022e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),10000.0,K,1.05984e-10,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),11000.0,K,9.9691e-11,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),12000.0,K,9.3177e-11,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),13000.0,K,8.833e-11,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),14000.0,K,8.3742e-11,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),15000.0,K,7.9515e-11,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),16000.0,K,7.4976e-11,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),17000.0,K,7.1795e-11,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),18000.0,K,6.8484e-11,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),19000.0,K,6.4897e-11,cm3/s,1,7,,,
236,H (n=7) + H (n=1) → H2+ (ground state),H (n=7) + H (n=1),H2+ (ground state),20000.0,K,6.21e-11,cm3/s,1,7,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),3000.0,K,1.09242e-10,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),3500.0,K,1.06132e-10,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),4000.0,K,1.02846e-10,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),4500.0,K,9.8806e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),5000.0,K,9.471e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),5500.0,K,9.0736e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),6000.0,K,8.722e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),6500.0,K,8.372e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),7000.0,K,7.9937e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),7500.0,K,7.663e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),8000.0,K,7.4053e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),8500.0,K,7.1487e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),9000.0,K,6.8628e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),9500.0,K,6.615e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),10000.0,K,6.396e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),11000.0,K,5.9732e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),12000.0,K,5.5539e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),13000.0,K,5.2716e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),14000.0,K,4.9555e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),15000.0,K,4.6768e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),16000.0,K,4.4474e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),17000.0,K,4.1952e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),18000.0,K,4.004e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),19000.0,K,3.7942e-11,cm3/s,1,8,,,
237,H (n=1) + H (n=8) → H2+ (ground state),H (n=1) + H (n=8),H2+ (ground state),20000.0,K,3.6424e-11,cm3/s,1,8,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),3000.0,K,7.4664e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),3500.0,K,7.1285e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),4000.0,K,6.7637e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),4500.0,K,6.4368e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),5000.0,K,6.1267e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),5500.0,K,5.814e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),6000.0,K,5.5278e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),6500.0,K,5.2668e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),7000.0,K,5.0544e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),7500.0,K,4.833e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),8000.0,K,4.6355e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),8500.0,K,4.464e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),9000.0,K,4.2601e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),9500.0,K,4.0981e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),10000.0,K,3.9576e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),11000.0,K,3.6921e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),12000.0,K,3.402e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),13000.0,K,3.2136e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),14000.0,K,3.0096e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),15000.0,K,2.8341e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),16000.0,K,2.7027e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),17000.0,K,2.5547e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),18000.0,K,2.4035e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),19000.0,K,2.2932e-11,cm3/s,1,9,,,
238,H (n=9) + H (n=1) → H2+ (ground state),H (n=9) + H (n=1),H2+ (ground state),20000.0,K,2.1805e-11,cm3/s,1,9,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),3000.0,K,5.1072e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),3500.0,K,4.7998e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),4000.0,K,4.5136e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),4500.0,K,4.2636e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),5000.0,K,4.012e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),5500.0,K,3.8064e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),6000.0,K,3.6144e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),6500.0,K,3.4048e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),7000.0,K,3.275e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),7500.0,K,3.1239e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),8000.0,K,2.9539e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),8500.0,K,2.8325e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),9000.0,K,2.7342e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),9500.0,K,2.6226e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),10000.0,K,2.508e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),11000.0,K,2.328e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),12000.0,K,2.1608e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),13000.0,K,2.01e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),14000.0,K,1.8848e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),15000.0,K,1.7864e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),16000.0,K,1.6794e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),17000.0,K,1.6014e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),18000.0,K,1.5168e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),19000.0,K,1.4355e-11,cm3/s,1,10,,,
239,H (n=10) + H (n=1) → H2+ (ground state),H (n=10) + H (n=1),H2+ (ground state),20000.0,K,1.3803e-11,cm3/s,1,10,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),3000.0,K,3.5334e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),3500.0,K,3.28e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),4000.0,K,3.0576e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),4500.0,K,2.8875e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),5000.0,K,2.6969e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),5500.0,K,2.5482e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),6000.0,K,2.394e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),6500.0,K,2.2698e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),7000.0,K,2.1582e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),7500.0,K,2.0502e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),8000.0,K,1.9584e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),8500.0,K,1.8746e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),9000.0,K,1.7974e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),9500.0,K,1.7091e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),10000.0,K,1.6401e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),11000.0,K,1.519e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),12000.0,K,1.408e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),13000.0,K,1.3157e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),14000.0,K,1.2375e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),15000.0,K,1.1628e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),16000.0,K,1.104e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),17000.0,K,1.0395e-11,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),18000.0,K,9.786e-12,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),19000.0,K,9.4e-12,cm3/s,1,11,,,
240,H (n=1) + H (n=11) → H2+ (ground state),H (n=1) + H (n=11),H2+ (ground state),20000.0,K,8.732e-12,cm3/s,1,11,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),3000.0,K,2.4871e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),3500.0,K,2.2875e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),4000.0,K,2.1353e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),4500.0,K,1.9856e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),5000.0,K,1.862e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),5500.0,K,1.7446e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),6000.0,K,1.6352e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),6500.0,K,1.5496e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),7000.0,K,1.4647e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),7500.0,K,1.3923e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),8000.0,K,1.3175e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),8500.0,K,1.2717e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),9000.0,K,1.2084e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),9500.0,K,1.152e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),10000.0,K,1.1178e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),11000.0,K,1.0168e-11,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),12000.0,K,9.462e-12,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),13000.0,K,8.904e-12,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),14000.0,K,8.33e-12,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),15000.0,K,7.695e-12,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),16000.0,K,7.266e-12,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),17000.0,K,6.96e-12,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),18000.0,K,6.475e-12,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),19000.0,K,6.16e-12,cm3/s,1,12,,,
241,H (n=1) + H (n=12) → H2+ (ground state),H (n=1) + H (n=12),H2+ (ground state),20000.0,K,5.841e-12,cm3/s,1,12,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),3000.0,K,1.77472e-11,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),3500.0,K,1.62524e-11,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),4000.0,K,1.5038e-11,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),4500.0,K,1.3886e-11,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),5000.0,K,1.2971e-11,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),5500.0,K,1.232e-11,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),6000.0,K,1.1514e-11,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),6500.0,K,1.0904e-11,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),7000.0,K,1.0179e-11,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),7500.0,K,9.758e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),8000.0,K,9.24e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),8500.0,K,8.712e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),9000.0,K,8.296e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),9500.0,K,7.995e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),10000.0,K,7.688e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),11000.0,K,7.056e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),12000.0,K,6.528e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),13000.0,K,6.063e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),14000.0,K,5.72e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),15000.0,K,5.371e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),16000.0,K,5.016e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),17000.0,K,4.788e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),18000.0,K,4.556e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),19000.0,K,4.288e-12,cm3/s,1,13,,,
242,H (n=1) + H (n=13) → H2+ (ground state),H (n=1) + H (n=13),H2+ (ground state),20000.0,K,4.05e-12,cm3/s,1,13,,,
243,H (n=1) + H (n=14) → H2+ (ground state),H (n=1) + H (n=14),H2+ (ground state),3000.0,K,1.2852e-11,cm3/s,1,14,,,
243,H (n=1) + H (n=14) → H2+ (ground state),H (n=1) + H (n=14),H2+ (ground state),3500.0,K,1.17859e-11,cm3/s,1,14,,,
243,H (n=1) + H (n=14) → H2+ (ground state),H (n=1) + H (n=14),H2+ (ground state),4000.0,K,1.08108e-11,cm3/s,1,14,,,
243,H (n=1) + H (n=14) → H2+ (ground state),H (n=1) + H (n=14),H2+ (ground state),4500.0,K,1.00198e-11,cm3/s,1,14,,,
243,H (n=1) + H (n=14) → H2+ (ground state),H (n=1) + H (n=14),H2+ (ground state),5000.0,K,9.3096e-12,cm3/s,1,14,,,
243,H (n=1) + H (n=14) → H2+ (ground state),H (n=1) + H (n=14),H2+ (ground state),5500.0,K,8.7021e-12,cm3/s,1,14,,,
243,H (n=1) + H (n=14) → H2+ (ground state),H (n=1) + H (n=14),H2+ (ground state),6000.0,K,8.1354e-12,cm3/s,1,14,,,
